652779.2694554001, 6816430.058231213
652779.281065503, 6816430.064812218
652779.2926679879, 6816430.07144409
652779.3011521967, 6816430.076888086
652779.3124245686, 6816430.083027741
652779.3236759917, 6816430.089022279
652779.3356835895, 6816430.0955494065
652779.3468581823, 6816430.1011400875
652779.359367645, 6816430.107522261
652779.3719429272, 6816430.114130488
652779.3839104966, 6816430.1206096895
652779.3953111961, 6816430.126718493
652779.406774193, 6816430.133104312
652779.4173480184, 6816430.138987514
652779.4286243152, 6816430.145474094
652779.43966266, 6816430.151943959
652779.4512247484, 6816430.158274423
652779.4614368665, 6816430.164119901
652779.4708105612, 6816430.169693012
652779.4796866762, 6816430.174831922
652779.4913192822, 6816430.181149577
652779.5032668625, 6816430.187544942
652779.5152534171, 6816430.193864577
652779.5273908877, 6816430.20035469
652779.5373464649, 6816430.206939091
652779.5497561101, 6816430.2133552665
652779.562449551, 6816430.220205007
652779.5713041337, 6816430.225077751
652779.5807424978, 6816430.2304114215
652779.5937586314, 6816430.237489973
652779.6063069606, 6816430.244352567
652779.6162191675, 6816430.25080322
652779.6277346032, 6816430.257506556
652779.6391875752, 6816430.264256473
652779.6506178711, 6816430.270537903
652779.6630901675, 6816430.2776653925
652779.672085083, 6816430.283193932
652779.6809197587, 6816430.288116591
652779.6900731194, 6816430.2934519155
652779.7010711677, 6816430.29985151
652779.7128611031, 6816430.306037427
652779.7249036677, 6816430.312717775
652779.7369124808, 6816430.319368087
652779.748623115, 6816430.32571321
652779.760348365, 6816430.331762891
652779.7737994409, 6816430.338660637
652779.7857767392, 6816430.345580157
652779.7952498603, 6816430.350633717
652779.8076356985, 6816430.357365673
652779.820408199, 6816430.364679449
652779.832965954, 6816430.372103555
652779.8453561837, 6816430.378956973
652779.8573972214, 6816430.385580165
652779.8688033139, 6816430.393384882
652779.8781671817, 6816430.399047272
652779.88743383, 6816430.4042756865
652779.8967476333, 6816430.409773231
652779.9100755701, 6816430.416944684
652779.9189498045, 6816430.421877715
652779.932137683, 6816430.429226192
652779.9444692003, 6816430.436482873
652779.9566407473, 6816430.442800038
652779.9692588123, 6816430.449362388
652779.9783983396, 6816430.454202078
652779.9878235164, 6816430.4589201985
652779.9972761406, 6816430.463777458
652780.0064496812, 6816430.468294126
652780.016017358, 6816430.473639647
652780.0250861903, 6816430.4785488
652780.0373300561, 6816430.486261117
652780.0490967862, 6816430.49331968
652780.060838838, 6816430.499305107
652780.073313066, 6816430.506012347
652780.0827903694, 6816430.511347765
652780.0923774479, 6816430.516558051
652780.101554988, 6816430.521837566
652780.1145889274, 6816430.5294702165
652780.1238558752, 6816430.534521249
652780.1328875286, 6816430.539834888
652780.1458578092, 6816430.547220148
652780.1582450606, 6816430.553780663
652780.1708361695, 6816430.560303177
652780.1837046017, 6816430.567237237
652780.1930151229, 6816430.572019603
652780.2027951538, 6816430.577498125
652780.2120923453, 6816430.581759953
652780.222045997, 6816430.5875124615
652780.231469481, 6816430.592839978
652780.2409776631, 6816430.598369924
652780.2500763049, 6816430.603641591
652780.2588252566, 6816430.6085568415
652780.2710813017, 6816430.614899315
652780.2844649164, 6816430.621730771
652780.2937627464, 6816430.626867509
652780.3073497147, 6816430.633666478
652780.3166115974, 6816430.638682254
652780.3263737265, 6816430.644411457
652780.3358426642, 6816430.649854675
652780.3453965106, 6816430.655303017
652780.354352277, 6816430.660063181
652780.3633766188, 6816430.6650961805
652780.3760080831, 6816430.671753627
652780.3887072228, 6816430.678311361
652780.3978154255, 6816430.683234707
652780.4073839957, 6816430.688648963
652780.4172450723, 6816430.6940950835
652780.4269391798, 6816430.699479938
652780.4367412729, 6816430.704977544
652780.4467143618, 6816430.710880505
652780.4560722489, 6816430.716298962
652780.4652662504, 6816430.721820505
652780.4776847266, 6816430.728506748
652780.4876498858, 6816430.733381038
652780.4969163662, 6816430.7384777125
652780.5062106572, 6816430.743482735
652780.5163558561, 6816430.74916544
652780.5256331661, 6816430.754128298
652780.535205887, 6816430.759722407
652780.5449731704, 6816430.765138408
652780.5548528362, 6816430.77100702
652780.5639483405, 6816430.775896882
652780.5750895039, 6816430.78096512
652780.5840315492, 6816430.785722977
652780.5971009344, 6816430.792518658
652780.6060279284, 6816430.797341197
652780.6153372226, 6816430.802416833
652780.6249630626, 6816430.807568504
652780.634584894, 6816430.812991026
652780.6442977363, 6816430.818520486
652780.6543645633, 6816430.824613882
652780.6639776316, 6816430.830065184
652780.6751679546, 6816430.835939784
652780.6874235596, 6816430.842311439
652780.7005639827, 6816430.849199207
652780.7101588646, 6816430.854444639
652780.7195400291, 6816430.859655802
652780.7291463359, 6816430.8649903275
652780.73854747, 6816430.870260856
652780.748132134, 6816430.875813597
652780.7602965173, 6816430.882242809
652780.7695529562, 6816430.88717517
652780.7789681325, 6816430.892156301
652780.7920647837, 6816430.899331381
652780.8050320977, 6816430.90621351
652780.8142514317, 6816430.911270231
652780.8236276099, 6816430.916288167
652780.8333918558, 6816430.921743805
652780.843260712, 6816430.927234756
652780.8531839163, 6816430.9312964305
652780.8629650029, 6816430.937053322
652780.8725232785, 6816430.942563948
652780.8814089771, 6816430.947678954
652780.8939916966, 6816430.954256891
652780.9028883777, 6816430.958958144
652780.9120528166, 6816430.963888506
652780.9221615967, 6816430.969450363
652780.9319601937, 6816430.974931526
652780.941635086, 6816430.979658095
652780.9516452753, 6816430.9852606375
652780.9616354647, 6816430.99077097
652780.9721684186, 6816430.996491314
652780.9825965818, 6816431.001997259
652780.9924550618, 6816431.0073619615
652781.0019467785, 6816431.012533294
652781.0109187182, 6816431.017775721
652781.0241024739, 6816431.025025854
652781.0349159912, 6816431.029719762
652781.0449871357, 6816431.035301379
652781.055126107, 6816431.040862579
652781.0660770137, 6816431.047144346
652781.076661976, 6816431.0529880095
652781.0870772732, 6816431.0591835445
652781.0968795236, 6816431.0645725345
652781.1058187373, 6816431.069941979
652781.1183813964, 6816431.076916505
652781.1278093834, 6816431.082271239
652781.1375847283, 6816431.086824119
652781.1473048757, 6816431.092170581
652781.1572844288, 6816431.097738458
652781.1673436603, 6816431.103207804
652781.177695205, 6816431.108958549
652781.1880787569, 6816431.114402339
652781.1982862322, 6816431.119947719
652781.2082141923, 6816431.125174832
652781.2183183352, 6816431.13084142
652781.227224344, 6816431.135391142
652781.2399534149, 6816431.142061937
652781.2493731952, 6816431.146975002
652781.2592412896, 6816431.152069312
652781.2695170823, 6816431.157427442
652781.279980708, 6816431.163106909
652781.2905242874, 6816431.168911283
652781.3008289798, 6816431.174380453
652781.3108072241, 6816431.180078825
652781.3196425532, 6816431.185257703
652781.3293071558, 6816431.190909334
652781.3386037055, 6816431.195986378
652781.348132783, 6816431.201358994
652781.357390491, 6816431.206308158
652781.3676726215, 6816431.212229825
652781.3779300251, 6816431.217699483
652781.3886604576, 6816431.2236845
652781.3986386643, 6816431.2292477675
652781.4085979704, 6816431.234958166
652781.4184446528, 6816431.240843456
652781.4288182049, 6816431.246714529
652781.4378734834, 6816431.2521555675
652781.4469964382, 6816431.257273503
652781.4563055735, 6816431.262277412
652781.4659839993, 6816431.267261654
652781.4761276274, 6816431.272571978
652781.4865434954, 6816431.277886366
652781.4974026717, 6816431.284081065
652781.5078817491, 6816431.289841428
652781.5180998781, 6816431.295789424
652781.5301627488, 6816431.301402263
652781.5391451152, 6816431.306549473
652781.548242099, 6816431.311456181
652781.5580722354, 6816431.31653876
652781.5674169362, 6816431.321097846
652781.5771309825, 6816431.32613559
652781.5872282903, 6816431.331155706
652781.597802725, 6816431.336884384
652781.608443634, 6816431.342713847
652781.6187581712, 6816431.34849745
652781.6284760116, 6816431.352879501
652781.6384545984, 6816431.358464126
652781.6485289066, 6816431.36401086
652781.6579264626, 6816431.3689871915
652781.6669843969, 6816431.373508256
652781.6768009005, 6816431.378439464
652781.6862773143, 6816431.383091492
652781.696472813, 6816431.388577219
652781.7075028736, 6816431.394597087
652781.7181555524, 6816431.400492494
652781.7283274817, 6816431.406338895
652781.7386596169, 6816431.412333249
652781.7480417886, 6816431.417556603
652781.7579731069, 6816431.423056579
652781.7676669415, 6816431.428318997
652781.7768404201, 6816431.432755854
652781.786880649, 6816431.438154812
652781.7972117256, 6816431.443447206
652781.8074093049, 6816431.449133186
652781.8181598933, 6816431.455045842
652781.8285883786, 6816431.461301069
652781.841674339, 6816431.467942937
652781.8520418785, 6816431.473756749
652781.861524115, 6816431.4787003845
652781.8716020002, 6816431.483879579
652781.8814530707, 6816431.488708327
652781.89115239, 6816431.493646565
652781.9014368152, 6816431.49885694
652781.9116497447, 6816431.504148076
652781.9226401761, 6816431.510362395
652781.9330045881, 6816431.515955448
652781.946676087, 6816431.522829127
652781.9570956128, 6816431.528419532
652781.9668610722, 6816431.533963338
652781.9766171995, 6816431.539104428
652781.9867930847, 6816431.544575219
652781.996235601, 6816431.549398532
652782.0064306802, 6816431.555031549
652782.0164597997, 6816431.560237415
652782.026925033, 6816431.565699143
652782.03797737, 6816431.5715702595
652782.0504016586, 6816431.577432909
652782.0608741001, 6816431.583535723
652782.0710446672, 6816431.589301339
652782.0807743758, 6816431.594850849
652782.0901571152, 6816431.59997156
652782.0999194918, 6816431.605454321
652782.1101862367, 6816431.610904504
652782.1205164148, 6816431.616566801
652782.1306392546, 6816431.621657082
652782.1417461646, 6816431.627768336
652782.1563014495, 6816431.634018691
652782.1665582077, 6816431.640197479
652782.1761971114, 6816431.646174795
652782.1857426804, 6816431.652102054
652782.1956186243, 6816431.658141415
652782.2053437333, 6816431.663675051
652782.2151077392, 6816431.669667047
652782.2250458911, 6816431.675110518
652782.2358478185, 6816431.680890845
652782.2465010721, 6816431.686096074
652782.2604177666, 6816431.691146664
652782.2709433044, 6816431.697230903
652782.2810254551, 6816431.703311754
652782.2907975158, 6816431.708908657
652782.3007832092, 6816431.715019722
652782.310137461, 6816431.720364648
652782.3202348328, 6816431.726112751
652782.3302621394, 6816431.731310389
652782.3404303573, 6816431.736160653
652782.3569683753, 6816431.742658633
652782.3681211431, 6816431.748411911
652782.3789992714, 6816431.754593724
652782.388999277, 6816431.760587471
652782.3983508012, 6816431.766501628
652782.4076577275, 6816431.772389504
652782.4171798939, 6816431.778433133
652782.4269102368, 6816431.784132838
652782.4372139836, 6816431.790027654
652782.4475722902, 6816431.795114418
652782.4627088591, 6816431.802690336
652782.473557386, 6816431.808219511
652782.4842492996, 6816431.814377523
652782.4942099099, 6816431.820430853
652782.503760406, 6816431.826380582
652782.5134547193, 6816431.8325479515
652782.5230894887, 6816431.838251169
652782.532741973, 6816431.844102353
652782.5426740573, 6816431.849556006
652782.5530206487, 6816431.854906575
652782.5681533192, 6816431.861191163
652782.5795586068, 6816431.866821962
652782.5903345421, 6816431.87243218
652782.6009065718, 6816431.878679806
652782.6107234583, 6816431.884779998
652782.6198965722, 6816431.891049195
652782.6291519591, 6816431.897109715
652782.6392531632, 6816431.903536411
652782.6489984188, 6816431.9089014465
652782.6593066386, 6816431.914172856
652782.6719928492, 6816431.920487434
652782.6832334572, 6816431.92620369
652782.6943254478, 6816431.932478132
652782.7044512447, 6816431.938691806
652782.7138584845, 6816431.944811162
652782.7231276877, 6816431.95082373
652782.7327158645, 6816431.95708698
652782.7427801616, 6816431.963308283
652782.7528928659, 6816431.969177592
652782.7630432007, 6816431.974223001
652782.7741451127, 6816431.979615734
652782.7858312719, 6816431.9861236615
652782.7970717858, 6816431.992485325
652782.8071030425, 6816431.998427184
652782.8172518773, 6816432.004815884
652782.8271984346, 6816432.011167157
652782.8370441513, 6816432.017559173
652782.8470636707, 6816432.023989291
652782.8577181753, 6816432.030212343
652782.8682599021, 6816432.035333582
652782.8817589595, 6816432.0427318085
652782.8933897947, 6816432.048586272
652782.9047142834, 6816432.054848843
652782.9155410433, 6816432.061169088
652782.9253918247, 6816432.067178218
652782.9351049162, 6816432.073401565
652782.945195525, 6816432.0797614
652782.9552435076, 6816432.086059037
652782.9656604913, 6816432.091861901
652782.9768260429, 6816432.0973398285
652782.9893741078, 6816432.104492742
652783.0011881276, 6816432.110386822
652783.0122057132, 6816432.116219169
652783.0228970848, 6816432.122457602
652783.0330895815, 6816432.128933644
652783.0433382451, 6816432.135688636
652783.0539665532, 6816432.142548787
652783.0647868627, 6816432.149095409
652783.076084368, 6816432.155221897
652783.0876057636, 6816432.160565961
652783.0994359221, 6816432.166732292
652783.1114939995, 6816432.172921714
652783.1227619159, 6816432.1795338355
652783.1332086489, 6816432.185538368
652783.1442017086, 6816432.192390434
652783.1545335172, 6816432.198686883
652783.1654978566, 6816432.205766248
652783.1764175833, 6816432.212205547
652783.1875822339, 6816432.218283806
652783.1988459453, 6816432.223928691
652783.2111593839, 6816432.230709534
652783.2227178804, 6816432.238188286
652783.233731006, 6816432.245883398
652783.2441089042, 6816432.253562625
652783.2541049832, 6816432.260856233
652783.2640113137, 6816432.267703567
652783.27488464, 6816432.273607418
652783.2867523051, 6816432.278933714
652783.2981137133, 6816432.282915835
652783.3105448867, 6816432.288216081
652783.3230439349, 6816432.2941720495
652783.3340903095, 6816432.299677723
652783.3452973567, 6816432.306546205
652783.3554933441, 6816432.3136364855
652783.3655805528, 6816432.320766756
652783.377075094, 6816432.328416013
652783.3884141521, 6816432.335331298
652783.3999679108, 6816432.341514201
652783.4120501964, 6816432.347965668
652783.4240874843, 6816432.354650146
652783.4365667715, 6816432.361143317
652783.4480750677, 6816432.368327354
652783.4588475393, 6816432.375686261
652783.4688982564, 6816432.381745383
652783.4810386723, 6816432.388457997
652783.4935202885, 6816432.394496683
652783.5056752922, 6816432.400274375
652783.5178136295, 6816432.406259068
652783.5300144226, 6816432.412953195
652783.5416190368, 6816432.419729682
652783.5548019834, 6816432.425542634
652783.5650720092, 6816432.432389308
652783.575688982, 6816432.439308621
652783.5873619688, 6816432.446281435
652783.599416803, 6816432.452758244
652783.6112001278, 6816432.458515186
652783.6230597001, 6816432.464077685
652783.6353349427, 6816432.470428566
652783.6471239016, 6816432.476554381
652783.6594201807, 6816432.483256072
652783.6726222489, 6816432.49013411
652783.6840566328, 6816432.497631405
652783.6965856991, 6816432.505081435
652783.7090348395, 6816432.510806385
652783.7211734934, 6816432.515929251
652783.7337430478, 6816432.521846271
652783.7465453333, 6816432.528205354
652783.7594151662, 6816432.535043979
652783.7712462009, 6816432.541997746
652783.7820299219, 6816432.548410579
652783.7955753581, 6816432.554841339
652783.808521964, 6816432.561739424
652783.8211198436, 6816432.5683835605
652783.8328605837, 6816432.574927354
652783.8457038904, 6816432.582279594
652783.8583442175, 6816432.5892793145
652783.8704427473, 6816432.595861624
652783.8824763136, 6816432.603057564
652783.8930547222, 6816432.609696582
652783.9046317685, 6816432.61670387
652783.916991684, 6816432.623911097
652783.9319137227, 6816432.630531775
652783.944863685, 6816432.63842272
652783.9573525866, 6816432.645942789
652783.9691860289, 6816432.6535815485
652783.9806519736, 6816432.660890577
652783.9918701824, 6816432.668322973
652784.0029738317, 6816432.675201364
652784.0156682036, 6816432.682308819
652784.028765154, 6816432.689397009
652784.0428068604, 6816432.695637181
652784.0554206631, 6816432.702547582
652784.0682790345, 6816432.709788822
652784.0803695436, 6816432.716502133
652784.0924325335, 6816432.723390223
652784.1040408933, 6816432.730415992
652784.1157081389, 6816432.736828395
652784.1286552523, 6816432.743614309
652784.1411043289, 6816432.7496716995
652784.1538345813, 6816432.756558774
652784.1667159623, 6816432.763378032
652784.1794258276, 6816432.77049352
652784.1911797795, 6816432.777063158
652784.2025684145, 6816432.783885813
652784.2142877618, 6816432.791263513
652784.2262514384, 6816432.798490266
652784.238793487, 6816432.806050982
652784.250551519, 6816432.812795781
652784.2629790871, 6816432.819701613
652784.2757511688, 6816432.82652266
652784.2868829338, 6816432.833383513
652784.2990573396, 6816432.840236067
652784.3109880656, 6816432.847224835
652784.3230735029, 6816432.854353114
652784.3350477224, 6816432.860936739
652784.3472878733, 6816432.867534569
652784.3595760976, 6816432.873810069
652784.3724093494, 6816432.880777693
652784.385425809, 6816432.887812194
652784.3979800522, 6816432.894337413
652784.4115947146, 6816432.901696443
652784.4234012584, 6816432.908266573
652784.4354465246, 6816432.915034932
652784.4480385648, 6816432.921908055
652784.4603626668, 6816432.92878852
652784.4726052268, 6816432.935439461
652784.4856620204, 6816432.942611062
652784.498562506, 6816432.949486922
652784.5107899447, 6816432.956429551
652784.5226815367, 6816432.963335449
652784.5334996008, 6816432.969411374
652784.5453216, 6816432.975952263
652784.5578973903, 6816432.982569454
652784.57040404, 6816432.989268444
652784.5835830275, 6816432.996474948
652784.5965190808, 6816433.004021259
652784.608535613, 6816433.010923567
652784.6204379491, 6816433.01804073
652784.631929302, 6816433.024633492
652784.6438706305, 6816433.031450356
652784.6539556255, 6816433.037857877
652784.666802789, 6816433.04463083
652784.6794130001, 6816433.0512813525
652784.6921786139, 6816433.058403082
652784.7046513135, 6816433.065577337
652784.7169090441, 6816433.072903739
652784.7282236367, 6816433.079812844
652784.7397618606, 6816433.086880437
652784.7514160977, 6816433.093648476
652784.7635443191, 6816433.100180824
652784.7793885021, 6816433.109711313
652784.7917721188, 6816433.11621617
652784.8049705373, 6816433.1234965455
652784.817377865, 6816433.130594692
652784.8293560105, 6816433.13766422
652784.8409941725, 6816433.144752897
652784.8528775506, 6816433.151876483
652784.865106441, 6816433.158856676
652784.8776525185, 6816433.165584552
652784.8902522781, 6816433.17231139
652784.9069069135, 6816433.1819682205
652784.9197517235, 6816433.188800986
652784.9320582063, 6816433.195497072
652784.9442548748, 6816433.202598646
652784.9559675702, 6816433.209473614
652784.968013924, 6816433.216500447
652784.9801662313, 6816433.223090198
652784.9927581472, 6816433.22993844
652785.0056442192, 6816433.236922653
652785.0183964988, 6816433.243742093
652785.0371432581, 6816433.253776287
652785.0496903893, 6816433.260153245
652785.0621047253, 6816433.266266514
652785.0748542295, 6816433.27213462
652785.0878375755, 6816433.278367418
652785.1009640043, 6816433.286050078
652785.1135207346, 6816433.293951848
652785.125793529, 6816433.301901674
652785.1368639454, 6816433.308146776
652785.1478642918, 6816433.314319155
652785.1589471216, 6816433.319668206
652785.1742196658, 6816433.327127068
652785.1870418204, 6816433.332758653
652785.1992908582, 6816433.339235671
652785.212083719, 6816433.346797066
652785.2252591122, 6816433.3548925975
652785.2374657864, 6816433.362420825
652785.2489903393, 6816433.36973021
652785.2609474051, 6816433.3774116505
652785.2727444841, 6816433.384190416
652785.2884885363, 6816433.39244615
652785.3004091686, 6816433.398614842
652785.3120719012, 6816433.404549273
652785.3246396004, 6816433.410989985
652785.3371782099, 6816433.417642218
652785.3491764987, 6816433.424835293
652785.3611024403, 6816433.432375429
652785.3734328737, 6816433.440157506
652785.3857965254, 6816433.447423741
652785.3981237643, 6816433.454301847
652785.4133504528, 6816433.462539522
652785.4258829923, 6816433.468824228
652785.4391040072, 6816433.475629935
652785.4517002697, 6816433.48186794
652785.4644592744, 6816433.488591269
652785.4767624501, 6816433.495075743
652785.4885591828, 6816433.502027836
652785.5000675453, 6816433.508768901
652785.5120446559, 6816433.516118668
652785.5239859134, 6816433.522881219
652785.5364231436, 6816433.529616629
652785.5509762065, 6816433.536334624
652785.5639336264, 6816433.542732038
652785.5766504075, 6816433.549431977
652785.5888907604, 6816433.556219383
652785.6007053814, 6816433.563138651
652785.6125042662, 6816433.5698825875
652785.6244964434, 6816433.576940036
652785.6364897755, 6816433.583854131
652785.6492909086, 6816433.591072296
652785.6652868134, 6816433.599473737
652785.6776152444, 6816433.605905518
652785.6899548153, 6816433.612426699
652785.7018979713, 6816433.618773245
652785.7133576764, 6816433.624966073
652785.7256036238, 6816433.631885788
652785.7380234544, 6816433.638999774
652785.7506911586, 6816433.646008721
652785.7637717201, 6816433.653100017
652785.7766328121, 6816433.660246106
652785.7883284567, 6816433.666609042
652785.802725671, 6816433.672479067
652785.8142929679, 6816433.678847441
652785.8260554938, 6816433.685619013
652785.8385931026, 6816433.69264741
652785.8513368552, 6816433.699473957
652785.8638995702, 6816433.706055129
652785.8766952645, 6816433.713259498
652785.8894958493, 6816433.720458235
652785.9014733522, 6816433.726974579
652785.9165548218, 6816433.73499441
652785.9280643957, 6816433.741462215
652785.940220043, 6816433.748116164
652785.9527795829, 6816433.754845253
652785.9655340306, 6816433.761620291
652785.9781986922, 6816433.768650431
652785.9910739155, 6816433.775929279
652786.0033395462, 6816433.782977646
652786.0147826751, 6816433.789816782
652786.0269396852, 6816433.79720104
652786.0392858085, 6816433.804023948
652786.0521597433, 6816433.811170905
652786.0657153467, 6816433.818759034
652786.0787566031, 6816433.826398846
652786.0914768785, 6816433.83405267
652786.1042895407, 6816433.841826637
652786.1160092596, 6816433.84918405
652786.1275183191, 6816433.856253215
652786.1401000526, 6816433.863590942
652786.152575517, 6816433.870390364
652786.1656773898, 6816433.877613153
652786.1791073891, 6816433.884868482
652786.1926672495, 6816433.892556833
652786.205147557, 6816433.899807841
652786.2173652702, 6816433.9073194815
652786.2291607511, 6816433.914573898
652786.2413189907, 6816433.921717588
652786.2542007498, 6816433.929003149
652786.2666910124, 6816433.935606074
652786.2795843199, 6816433.942565427
652786.292613095, 6816433.949552371
652786.3041673094, 6816433.956215959
652786.3161954315, 6816433.96278335
652786.3286062651, 6816433.969840925
652786.3407775477, 6816433.977024372
652786.3534594155, 6816433.984441186
652786.3664189791, 6816433.992007559
652786.3786773889, 6816433.998515196
652786.3913701004, 6816434.005031455
652786.4047307096, 6816434.0119928885
652786.4180789188, 6816434.019101421
652786.4306294175, 6816434.026044808
652786.44317476, 6816434.033400444
652786.4550366529, 6816434.040384176
652786.4674459618, 6816434.047596364
652786.4807414124, 6816434.0550605
652786.4937391261, 6816434.06208798
652786.5067905842, 6816434.069398113
652786.5199934999, 6816434.077019695
652786.5326036606, 6816434.083909916
652786.545202742, 6816434.09231538
652786.5573629626, 6816434.099184508
652786.5693232116, 6816434.105954872
652786.5821014527, 6816434.112833683
652786.5952496473, 6816434.1197379315
652786.6083014177, 6816434.126896663
652786.6215816819, 6816434.134625551
652786.6348861693, 6816434.142657894
652786.6471204412, 6816434.149756209
652786.659316073, 6816434.157059645
652786.6733961044, 6816434.16410071
652786.6859695064, 6816434.170924285
652786.6991260571, 6816434.177974648
652786.7123967436, 6816434.185641961
652786.7252492888, 6816434.1931227045
652786.7383822371, 6816434.200664055
